Time,Topic_Relevance,Topic_Keywords,Polarity_Diff
2016-08-22 02:20:00,0.0457074196293,"tokyo, 2020, #closingceremony",7.0
2016-08-22 02:30:00,0.042375706909,"tokyo, 2020, #closingceremony",7.0
2016-08-22 02:40:00,0.0468496930055,"tokyo, 2020, #closingceremony",7.0
2016-08-22 02:50:00,0.0390712339047,"tokyo, 2020, #closingceremony",7.0
2016-08-22 03:00:00,0.0406275551971,"tokyo, 2020, #closingceremony",7.0
2016-08-22 03:30:00,0.0403667123063,"tokyo, 2020, #closingceremony",7.0
2016-08-22 03:40:00,0.042379256686,"tokyo, 2020, #closingceremony",7.0
2016-08-22 03:50:00,0.0388088242449,"tokyo, 2020, #closingceremony",7.0
2016-08-22 04:00:00,0.043477708582,"tokyo, 2020, #closingceremony",7.0
2016-08-22 04:10:00,0.0495604632688,"tokyo, 2020, #closingceremony",7.0
2016-08-22 04:20:00,0.0697914816136,"tokyo, 2020, #closingceremony",7.0
2016-08-22 04:30:00,0.0974216003336,"tokyo, 2020, #closingceremony",7.0
2016-08-22 04:40:00,0.0654889549695,"tokyo, 2020, #closingceremony",7.0
2016-08-22 04:50:00,0.0626941287489,"tokyo, 2020, #closingceremony",7.0
2016-08-22 05:00:00,0.0357283536809,"tokyo, 2020, #closingceremony",7.0
2016-08-22 05:10:00,0.04236564074,"tokyo, 2020, #closingceremony",7.0
2016-08-22 05:20:00,0.0302351275263,"tokyo, 2020, #closingceremony",7.0
2016-08-22 05:30:00,0.0265171650985,"tokyo, 2020, #closingceremony",7.0
2016-08-22 05:40:00,0.0421482297453,"tokyo, 2020, #closingceremony",7.0
2016-08-22 05:50:00,0.0233369428136,"tokyo, 2020, #closingceremony",7.0
2016-08-22 06:00:00,0.0307359447231,"tokyo, 2020, #closingceremony",7.0
2016-08-22 06:10:00,0.0246727507638,"tokyo, 2020, #closingceremony",7.0
2016-08-22 06:20:00,0.0193081485681,"tokyo, 2020, #closingceremony",7.0
2016-08-22 06:30:00,0.0269368500127,"tokyo, 2020, #closingceremony",7.0
2016-08-22 06:40:00,0.0196809869946,"tokyo, 2020, #closingceremony",7.0
2016-08-22 06:50:00,0.0180778342276,"tokyo, 2020, #closingceremony",7.0
2016-08-22 07:00:00,0.0219162431972,"tokyo, 2020, #closingceremony",7.0
2016-08-22 07:10:00,0.0224650897103,"tokyo, 2020, #closingceremony",7.0
2016-08-22 07:20:00,0.0185896981983,"tokyo, 2020, #closingceremony",7.0
2016-08-22 07:30:00,0.0256437312417,"tokyo, 2020, #closingceremony",7.0
2016-08-22 07:40:00,0.0152207750994,"tokyo, 2020, #closingceremony",7.0
2016-08-22 07:50:00,0.0262104167094,"tokyo, 2020, #closingceremony",7.0
2016-08-22 08:00:00,0.0259049679183,"tokyo, 2020, #closingceremony",7.0
2016-08-22 08:10:00,0.0189774500527,"tokyo, 2020, #closingceremony",7.0
2016-08-22 08:20:00,0.0192872525348,"tokyo, 2020, #closingceremony",7.0
2016-08-22 08:30:00,0.0127543131742,"tokyo, 2020, #closingceremony",7.0
2016-08-22 08:40:00,0.0154678820063,"tokyo, 2020, #closingceremony",7.0
2016-08-22 08:50:00,0.0249177940629,"tokyo, 2020, #closingceremony",7.0
2016-08-22 09:00:00,0.0177415349129,"tokyo, 2020, #closingceremony",7.0
2016-08-22 09:10:00,0.0181168908221,"tokyo, 2020, #closingceremony",7.0
2016-08-22 09:20:00,0.0152212519539,"tokyo, 2020, #closingceremony",7.0
2016-08-22 09:30:00,0.0218500716551,"tokyo, 2020, #closingceremony",7.0
2016-08-22 09:40:00,0.00754206581996,"tokyo, 2020, #closingceremony",7.0
2016-08-22 09:50:00,0.0110635652828,"tokyo, 2020, #closingceremony",7.0
2016-08-22 10:00:00,0.0158691440199,"tokyo, 2020, #closingceremony",7.0
2016-08-22 10:10:00,0.0200228098077,"tokyo, 2020, #closingceremony",7.0
2016-08-22 10:20:00,0.0250296074118,"tokyo, 2020, #closingceremony",7.0
2016-08-21 20:50:00,-0.0197002410816,"🇸, 🇺",8.6
2016-08-21 21:00:00,-0.0131489292777,"🇸, 🇺",8.6
2016-08-21 21:10:00,-0.0123872959522,"🇸, 🇺",8.6
2016-08-21 21:20:00,-0.0173398403072,"🇸, 🇺",8.6
2016-08-21 21:30:00,-0.0169120630888,"🇸, 🇺",8.6
2016-08-21 21:40:00,-0.0167135058223,"🇸, 🇺",8.6
2016-08-21 21:50:00,-0.0205082541767,"🇸, 🇺",8.6
2016-08-21 22:00:00,-0.0173230489363,"🇸, 🇺",8.6
2016-08-21 22:10:00,-0.0148871040982,"🇸, 🇺",8.6
2016-08-21 22:20:00,-0.0142814016703,"🇸, 🇺",8.6
2016-08-21 22:30:00,-0.0145473593947,"🇸, 🇺",8.6
2016-08-21 22:40:00,-0.0161396069621,"🇸, 🇺",8.6
2016-08-21 22:50:00,-0.0116091463678,"🇸, 🇺",8.6
2016-08-21 23:00:00,-0.00648138322387,"🇸, 🇺",8.6
2016-08-21 23:10:00,-0.00473501897577,"🇸, 🇺",8.6
2016-08-21 23:20:00,-0.00579946205998,"🇸, 🇺",8.6
2016-08-21 23:30:00,-0.00548482307617,"🇸, 🇺",8.6
2016-08-21 23:40:00,-0.0103936164263,"🇸, 🇺",8.6
2016-08-21 23:50:00,-0.00758472675364,"🇸, 🇺",8.6
2016-08-22 00:00:00,-0.00183481667621,"🇸, 🇺",8.6
2016-08-22 00:10:00,-0.00122780998723,"🇸, 🇺",8.6
2016-08-22 00:20:00,-0.00189658781866,"🇸, 🇺",8.6
2016-08-22 00:30:00,-0.00543269251848,"🇸, 🇺",8.6
2016-08-22 00:40:00,-0.00423776143894,"🇸, 🇺",8.6
2016-08-22 00:50:00,0.00803019922194,"🇸, 🇺",8.6
2016-08-22 01:00:00,0.00493701761541,"🇸, 🇺",8.6
2016-08-22 01:10:00,-0.000710593823169,"🇸, 🇺",8.6
2016-08-22 01:20:00,0.00708449254564,"🇸, 🇺",8.6
2016-08-22 01:30:00,0.0114862818769,"🇸, 🇺",8.6
2016-08-22 01:40:00,0.00194185552665,"🇸, 🇺",8.6
2016-08-22 01:50:00,-0.00244051532934,"🇸, 🇺",8.6
2016-08-22 02:00:00,-0.00133065145634,"🇸, 🇺",8.6
2016-08-22 02:10:00,0.000265185533881,"🇸, 🇺",8.6
2016-08-22 02:20:00,0.00229248891242,"🇸, 🇺",8.6
2016-08-22 02:30:00,0.00246961132275,"🇸, 🇺",8.6
2016-08-22 02:40:00,0.00164295550025,"🇸, 🇺",8.6
2016-08-22 02:50:00,0.00298095431513,"🇸, 🇺",8.6
2016-08-22 03:00:00,-0.000270574202434,"🇸, 🇺",8.6
2016-08-22 03:30:00,-0.00326857473354,"🇸, 🇺",8.6
2016-08-22 03:40:00,-0.000627905584078,"🇸, 🇺",8.6
2016-08-22 03:50:00,-0.00207774242008,"🇸, 🇺",8.6
2016-08-22 04:00:00,-0.00772238353999,"🇸, 🇺",8.6
2016-08-22 04:10:00,-0.00700040340109,"🇸, 🇺",8.6
2016-08-22 04:20:00,-0.00178870922038,"🇸, 🇺",8.6
2016-08-22 04:30:00,0.00554313750331,"🇸, 🇺",8.6
2016-08-22 04:40:00,-0.00133782527303,"🇸, 🇺",8.6
2016-08-22 04:50:00,-0.0037019750041,"🇸, 🇺",8.6
2016-08-22 05:00:00,-0.00865984772762,"🇸, 🇺",8.6
2016-08-22 05:10:00,-0.0105273107538,"🇸, 🇺",8.6
2016-08-22 05:20:00,-0.0114052024244,"🇸, 🇺",8.6
2016-08-22 05:30:00,-0.010223907731,"🇸, 🇺",8.6
2016-08-22 05:40:00,-0.0125613764593,"🇸, 🇺",8.6
2016-08-22 05:50:00,-0.0163386461342,"🇸, 🇺",8.6
2016-08-22 06:00:00,-0.0158800863905,"🇸, 🇺",8.6
2016-08-22 06:10:00,-0.0175125548853,"🇸, 🇺",8.6
2016-08-22 06:20:00,-0.0206051860763,"🇸, 🇺",8.6
2016-08-22 06:30:00,-0.0158884821912,"🇸, 🇺",8.6
2016-08-22 06:40:00,-0.0156894474973,"🇸, 🇺",8.6
2016-08-22 06:50:00,-0.0176136473701,"🇸, 🇺",8.6
2016-08-22 07:00:00,-0.0177812149645,"🇸, 🇺",8.6
2016-08-22 07:10:00,-0.0177659348686,"🇸, 🇺",8.6
2016-08-22 07:20:00,-0.0211747488022,"🇸, 🇺",8.6
2016-08-22 07:30:00,-0.0183990347635,"🇸, 🇺",8.6
2016-08-22 07:40:00,-0.0228118372312,"🇸, 🇺",8.6
2016-08-22 07:50:00,-0.0197534865091,"🇸, 🇺",8.6
2016-08-22 08:00:00,-0.0210016613313,"🇸, 🇺",8.6
2016-08-22 08:10:00,-0.0228546963775,"🇸, 🇺",8.6
2016-08-22 08:20:00,-0.0234211341955,"🇸, 🇺",8.6
2016-08-22 08:30:00,-0.0259838435481,"🇸, 🇺",8.6
2016-08-22 08:40:00,-0.0247885577409,"🇸, 🇺",8.6
2016-08-22 08:50:00,-0.0215406508405,"🇸, 🇺",8.6
2016-08-22 09:00:00,-0.0199444775442,"🇸, 🇺",8.6
2016-08-22 09:10:00,-0.0225896277348,"🇸, 🇺",8.6
2016-08-22 09:20:00,-0.0231980956257,"🇸, 🇺",8.6
2016-08-22 09:30:00,-0.0236765359385,"🇸, 🇺",8.6
2016-08-22 09:40:00,-0.0259525694034,"🇸, 🇺",8.6
2016-08-22 09:50:00,-0.0254701828185,"🇸, 🇺",8.6
2016-08-22 10:00:00,-0.0233110637099,"🇸, 🇺",8.6
2016-08-22 10:10:00,-0.0178349645394,"🇸, 🇺",8.6
2016-08-22 10:20:00,-0.0203468063665,"🇸, 🇺",8.6
2016-08-21 20:50:00,-0.0230441869337,"well, done",34.1
2016-08-21 21:00:00,-0.0198514469366,"well, done",34.1
2016-08-21 21:10:00,-0.00765858767837,"well, done",34.1
2016-08-21 21:20:00,-0.00738815304861,"well, done",34.1
2016-08-21 21:30:00,-0.00878925584017,"well, done",34.1
2016-08-21 21:40:00,-0.0160376771433,"well, done",34.1
2016-08-21 21:50:00,-0.00936210522404,"well, done",34.1
2016-08-21 22:00:00,-0.0110918889984,"well, done",34.1
2016-08-21 22:10:00,-0.0132223633455,"well, done",34.1
2016-08-21 22:20:00,-0.0130167702046,"well, done",34.1
2016-08-21 22:30:00,-0.00254273856751,"well, done",34.1
2016-08-21 22:40:00,-0.00142835624472,"well, done",34.1
2016-08-21 22:50:00,-0.000190822478843,"well, done",34.1
2016-08-21 23:00:00,0.0109365895183,"well, done",34.1
2016-08-21 23:10:00,0.0047766540033,"well, done",34.1
2016-08-21 23:20:00,0.00220171871405,"well, done",34.1
2016-08-21 23:30:00,0.0102844961336,"well, done",34.1
2016-08-21 23:40:00,0.00949969089819,"well, done",34.1
2016-08-21 23:50:00,0.00899352629335,"well, done",34.1
2016-08-22 00:00:00,0.00835148888868,"well, done",34.1
2016-08-22 00:10:00,0.00617286491068,"well, done",34.1
2016-08-22 00:20:00,0.00793601680284,"well, done",34.1
2016-08-22 00:30:00,0.000212661119927,"well, done",34.1
2016-08-22 00:40:00,0.00164210995517,"well, done",34.1
2016-08-22 00:50:00,-0.00587675894325,"well, done",34.1
2016-08-22 01:00:00,0.00194028358488,"well, done",34.1
2016-08-22 01:10:00,-0.00342854640017,"well, done",34.1
2016-08-22 01:20:00,-0.00792566225261,"well, done",34.1
2016-08-22 01:30:00,-0.013262375392,"well, done",34.1
2016-08-22 01:40:00,0.00439206993308,"well, done",34.1
2016-08-22 01:50:00,0.00666403437915,"well, done",34.1
2016-08-22 02:00:00,0.00573982340874,"well, done",34.1
2016-08-22 02:10:00,-0.000736207781612,"well, done",34.1
2016-08-22 02:20:00,0.00106661495338,"well, done",34.1
2016-08-22 02:30:00,0.00291285520469,"well, done",34.1
2016-08-22 02:40:00,-0.00638316580872,"well, done",34.1
2016-08-22 02:50:00,-0.0122696475406,"well, done",34.1
2016-08-22 03:00:00,-0.011626623356,"well, done",34.1
2016-08-22 03:30:00,-0.0156018609544,"well, done",34.1
2016-08-22 03:40:00,-0.0174899856472,"well, done",34.1
2016-08-22 03:50:00,-0.0124771375862,"well, done",34.1
2016-08-22 04:00:00,-0.0171834646421,"well, done",34.1
2016-08-22 04:10:00,-0.0194523792194,"well, done",34.1
2016-08-22 04:20:00,-0.0189424216913,"well, done",34.1
2016-08-22 04:30:00,-0.0243923891385,"well, done",34.1
2016-08-22 04:40:00,-0.0177817107709,"well, done",34.1
2016-08-22 04:50:00,-0.0146718946952,"well, done",34.1
2016-08-22 05:00:00,-0.0116347381916,"well, done",34.1
2016-08-22 05:10:00,-0.01908151558,"well, done",34.1
2016-08-22 05:20:00,-0.012185912168,"well, done",34.1
2016-08-22 05:30:00,-0.0103127595133,"well, done",34.1
2016-08-22 05:40:00,-0.0160465474132,"well, done",34.1
2016-08-22 05:50:00,-0.0156630706457,"well, done",34.1
2016-08-22 06:00:00,-0.0148638783465,"well, done",34.1
2016-08-22 06:10:00,-0.0153583319014,"well, done",34.1
2016-08-22 06:20:00,-0.0113067789588,"well, done",34.1
2016-08-22 06:30:00,-0.0080242237378,"well, done",34.1
2016-08-22 06:40:00,-0.0115335603738,"well, done",34.1
2016-08-22 06:50:00,-0.00882096361819,"well, done",34.1
2016-08-22 07:00:00,-0.00472547778425,"well, done",34.1
2016-08-22 07:10:00,-0.00560193731387,"well, done",34.1
2016-08-22 07:20:00,-0.00321428057193,"well, done",34.1
2016-08-22 07:30:00,-0.00169988931859,"well, done",34.1
2016-08-22 07:40:00,0.00135928563824,"well, done",34.1
2016-08-22 07:50:00,-0.0045463984168,"well, done",34.1
2016-08-22 08:00:00,0.000628428297417,"well, done",34.1
2016-08-22 08:10:00,-0.00127016556512,"well, done",34.1
2016-08-22 08:20:00,-0.00230361652363,"well, done",34.1
2016-08-22 08:30:00,0.00379758745253,"well, done",34.1
2016-08-22 08:40:00,-0.00569292204471,"well, done",34.1
2016-08-22 08:50:00,-0.000615877254583,"well, done",34.1
2016-08-22 09:00:00,0.000497650625569,"well, done",34.1
2016-08-22 09:10:00,-0.00607115072688,"well, done",34.1
2016-08-22 09:20:00,-0.00917936827249,"well, done",34.1
2016-08-22 09:30:00,-0.00827380322877,"well, done",34.1
2016-08-22 09:40:00,-0.00510694094745,"well, done",34.1
2016-08-22 09:50:00,-0.000704812828702,"well, done",34.1
2016-08-22 10:00:00,-0.00928332974725,"well, done",34.1
2016-08-22 10:10:00,-0.0148450653262,"well, done",34.1
2016-08-22 10:20:00,-0.00295470070166,"well, done",34.1
2016-08-21 20:50:00,0.0017304632075,sad,-37.5
2016-08-21 21:00:00,0.007188390183,sad,-37.5
2016-08-21 21:10:00,0.00548472916987,sad,-37.5
2016-08-21 21:20:00,0.00233681276513,sad,-37.5
2016-08-21 21:30:00,0.00348065741285,sad,-37.5
2016-08-21 21:40:00,0.000155700228878,sad,-37.5
2016-08-21 21:50:00,0.00131416684515,sad,-37.5
2016-08-21 22:00:00,-0.00425827796223,sad,-37.5
2016-08-21 22:10:00,-0.00320409059693,sad,-37.5
2016-08-21 22:20:00,-0.00344316228178,sad,-37.5
2016-08-21 22:30:00,-0.00394207575724,sad,-37.5
2016-08-21 22:40:00,-0.00447030802328,sad,-37.5
2016-08-21 22:50:00,-0.00542017282978,sad,-37.5
2016-08-21 23:00:00,-0.0377830031607,sad,-37.5
2016-08-21 23:10:00,-0.0431245501173,sad,-37.5
2016-08-21 23:20:00,-0.0361898577558,sad,-37.5
2016-08-21 23:30:00,-0.0481803616251,sad,-37.5
2016-08-21 23:40:00,-0.0441049418517,sad,-37.5
2016-08-21 23:50:00,-0.0452803900335,sad,-37.5
2016-08-22 00:00:00,-0.0497252006948,sad,-37.5
2016-08-22 00:10:00,-0.0527761053907,sad,-37.5
2016-08-22 00:20:00,-0.060308285104,sad,-37.5
2016-08-22 00:30:00,-0.0500285505351,sad,-37.5
2016-08-22 00:40:00,-0.0568570507678,sad,-37.5
2016-08-22 00:50:00,-0.0522402716357,sad,-37.5
2016-08-22 01:00:00,-0.0588469676843,sad,-37.5
2016-08-22 01:10:00,-0.0436547346424,sad,-37.5
2016-08-22 01:20:00,-0.0414595984364,sad,-37.5
2016-08-22 01:30:00,-0.0275976041347,sad,-37.5
2016-08-22 01:40:00,-0.0319360958506,sad,-37.5
2016-08-22 01:50:00,-0.0403488438817,sad,-37.5
2016-08-22 02:00:00,-0.0196905803816,sad,-37.5
2016-08-22 02:10:00,-0.0335753892755,sad,-37.5
2016-08-22 02:20:00,-0.00312284755472,sad,-37.5
2016-08-22 02:30:00,0.00375371054477,sad,-37.5
2016-08-22 02:40:00,0.000179212588277,sad,-37.5
2016-08-22 02:50:00,-0.00135551191962,sad,-37.5
2016-08-22 03:00:00,-0.00232964627451,sad,-37.5
2016-08-22 03:30:00,-0.00138672784111,sad,-37.5
2016-08-22 03:40:00,-0.00160107321461,sad,-37.5
2016-08-22 03:50:00,-0.00523612691605,sad,-37.5
2016-08-22 04:00:00,-0.00221787958497,sad,-37.5
2016-08-22 04:10:00,-0.00490586907772,sad,-37.5
2016-08-22 04:20:00,-0.00451273032905,sad,-37.5
2016-08-22 04:30:00,0.000734987449638,sad,-37.5
2016-08-22 04:40:00,-0.00161917586566,sad,-37.5
2016-08-22 04:50:00,-0.00580965346498,sad,-37.5
2016-08-22 05:00:00,-0.00770575452544,sad,-37.5
2016-08-22 05:10:00,-0.0034574750684,sad,-37.5
2016-08-22 05:20:00,-0.00033847132597,sad,-37.5
2016-08-22 05:30:00,-0.0007564574194,sad,-37.5
2016-08-22 05:40:00,-0.0203859317687,sad,-37.5
2016-08-22 05:50:00,-0.00504864963561,sad,-37.5
2016-08-22 06:00:00,-0.00128778551562,sad,-37.5
2016-08-22 06:10:00,0.000286888243922,sad,-37.5
2016-08-22 06:20:00,-0.00161768146937,sad,-37.5
2016-08-22 06:30:00,-0.00192530532847,sad,-37.5
2016-08-22 06:40:00,0.000656282441049,sad,-37.5
2016-08-22 06:50:00,-0.00460727251507,sad,-37.5
2016-08-22 07:00:00,-0.00380080272599,sad,-37.5
2016-08-22 07:10:00,-0.0016542244443,sad,-37.5
2016-08-22 07:20:00,-0.00104416592232,sad,-37.5
2016-08-22 07:30:00,-0.00392435975371,sad,-37.5
2016-08-22 07:40:00,-0.000839367091091,sad,-37.5
2016-08-22 07:50:00,-0.00225558696989,sad,-37.5
2016-08-22 08:00:00,0.00310524306123,sad,-37.5
2016-08-22 08:10:00,-0.00170058133911,sad,-37.5
2016-08-22 08:20:00,0.00563371853372,sad,-37.5
2016-08-22 08:30:00,0.00062723683645,sad,-37.5
2016-08-22 08:40:00,-0.00117938506208,sad,-37.5
2016-08-22 08:50:00,0.00476221381587,sad,-37.5
2016-08-22 09:00:00,0.00177103303895,sad,-37.5
2016-08-22 09:10:00,0.00207061953066,sad,-37.5
2016-08-22 09:20:00,0.0013749184199,sad,-37.5
2016-08-22 09:30:00,-0.0013915114981,sad,-37.5
2016-08-22 09:40:00,0.00281498447259,sad,-37.5
2016-08-22 09:50:00,0.00183884644448,sad,-37.5
2016-08-22 10:00:00,-0.00167219755109,sad,-37.5
2016-08-22 10:10:00,-0.000441781821333,sad,-37.5
2016-08-22 10:20:00,-0.00347625363555,sad,-37.5
2016-08-21 20:50:00,-0.00153695858068,"cheers, 🇧, great",48.7
2016-08-21 21:00:00,-8.97591478486e-05,"cheers, 🇧, great",48.7
2016-08-21 21:10:00,0.00510987439274,"cheers, 🇧, great",48.7
2016-08-21 21:20:00,0.00790284833962,"cheers, 🇧, great",48.7
2016-08-21 21:30:00,0.00619161140506,"cheers, 🇧, great",48.7
2016-08-21 21:40:00,0.00153717555468,"cheers, 🇧, great",48.7
2016-08-21 21:50:00,0.00770836449612,"cheers, 🇧, great",48.7
2016-08-21 22:00:00,0.00391280656737,"cheers, 🇧, great",48.7
2016-08-21 22:10:00,0.00599816875876,"cheers, 🇧, great",48.7
2016-08-21 22:20:00,0.00169868784428,"cheers, 🇧, great",48.7
2016-08-21 22:30:00,0.00942857854822,"cheers, 🇧, great",48.7
2016-08-21 22:40:00,0.00969300531708,"cheers, 🇧, great",48.7
2016-08-21 22:50:00,-0.000971494826598,"cheers, 🇧, great",48.7
2016-08-21 23:00:00,-0.00499825436655,"cheers, 🇧, great",48.7
2016-08-21 23:10:00,-0.00128039452535,"cheers, 🇧, great",48.7
2016-08-21 23:20:00,0.000160994161763,"cheers, 🇧, great",48.7
2016-08-21 23:30:00,0.00134908897817,"cheers, 🇧, great",48.7
2016-08-21 23:40:00,0.000294916298952,"cheers, 🇧, great",48.7
2016-08-21 23:50:00,-0.00158003720292,"cheers, 🇧, great",48.7
2016-08-22 00:00:00,-0.00885213212845,"cheers, 🇧, great",48.7
2016-08-22 00:10:00,-0.00478071505289,"cheers, 🇧, great",48.7
2016-08-22 00:20:00,-0.0056744952629,"cheers, 🇧, great",48.7
2016-08-22 00:30:00,-0.00797705257089,"cheers, 🇧, great",48.7
2016-08-22 00:40:00,-0.00535995740261,"cheers, 🇧, great",48.7
2016-08-22 00:50:00,-0.00272887272089,"cheers, 🇧, great",48.7
2016-08-22 01:00:00,-0.00509527236648,"cheers, 🇧, great",48.7
2016-08-22 01:10:00,-0.00317209145356,"cheers, 🇧, great",48.7
2016-08-22 01:20:00,-0.00363534116665,"cheers, 🇧, great",48.7
2016-08-22 01:30:00,-0.00240789795911,"cheers, 🇧, great",48.7
2016-08-22 01:40:00,-0.000886193722107,"cheers, 🇧, great",48.7
2016-08-22 01:50:00,-0.00293604582465,"cheers, 🇧, great",48.7
2016-08-22 02:00:00,-0.00150543584593,"cheers, 🇧, great",48.7
2016-08-22 02:10:00,-0.00302340031326,"cheers, 🇧, great",48.7
2016-08-22 02:20:00,-0.00404480190701,"cheers, 🇧, great",48.7
2016-08-22 02:30:00,-0.0043859763608,"cheers, 🇧, great",48.7
2016-08-22 02:40:00,0.00175934199866,"cheers, 🇧, great",48.7
2016-08-22 02:50:00,0.00178737586593,"cheers, 🇧, great",48.7
2016-08-22 03:00:00,-0.00290820094279,"cheers, 🇧, great",48.7
2016-08-22 03:30:00,-0.000226841350776,"cheers, 🇧, great",48.7
2016-08-22 03:40:00,0.000362327896006,"cheers, 🇧, great",48.7
2016-08-22 03:50:00,-0.00193251577064,"cheers, 🇧, great",48.7
2016-08-22 04:00:00,-0.000831223239511,"cheers, 🇧, great",48.7
2016-08-22 04:10:00,-0.00274956923909,"cheers, 🇧, great",48.7
2016-08-22 04:20:00,0.000392208563236,"cheers, 🇧, great",48.7
2016-08-22 04:30:00,0.0013308727804,"cheers, 🇧, great",48.7
2016-08-22 04:40:00,0.00174715336097,"cheers, 🇧, great",48.7
2016-08-22 04:50:00,-0.00191760611171,"cheers, 🇧, great",48.7
2016-08-22 05:00:00,-0.000811962761714,"cheers, 🇧, great",48.7
2016-08-22 05:10:00,0.00587556779483,"cheers, 🇧, great",48.7
2016-08-22 05:20:00,0.00490935046289,"cheers, 🇧, great",48.7
2016-08-22 05:30:00,-8.18868985187e-05,"cheers, 🇧, great",48.7
2016-08-22 05:40:00,0.00666699433099,"cheers, 🇧, great",48.7
2016-08-22 05:50:00,0.00391005203542,"cheers, 🇧, great",48.7
2016-08-22 06:00:00,0.00708734047434,"cheers, 🇧, great",48.7
2016-08-22 06:10:00,0.0134163756178,"cheers, 🇧, great",48.7
2016-08-22 06:20:00,0.010162195834,"cheers, 🇧, great",48.7
2016-08-22 06:30:00,0.00760961450437,"cheers, 🇧, great",48.7
2016-08-22 06:40:00,0.00878203262853,"cheers, 🇧, great",48.7
2016-08-22 06:50:00,0.00739395291847,"cheers, 🇧, great",48.7
2016-08-22 07:00:00,0.00920528357243,"cheers, 🇧, great",48.7
2016-08-22 07:10:00,0.0094190004728,"cheers, 🇧, great",48.7
2016-08-22 07:20:00,0.00858724947797,"cheers, 🇧, great",48.7
2016-08-22 07:30:00,0.0116248581614,"cheers, 🇧, great",48.7
2016-08-22 07:40:00,0.0193961435918,"cheers, 🇧, great",48.7
2016-08-22 07:50:00,0.0118439265314,"cheers, 🇧, great",48.7
2016-08-22 08:00:00,0.0122759401843,"cheers, 🇧, great",48.7
2016-08-22 08:10:00,0.00974757911771,"cheers, 🇧, great",48.7
2016-08-22 08:20:00,0.0088429980958,"cheers, 🇧, great",48.7
2016-08-22 08:30:00,0.00823484633922,"cheers, 🇧, great",48.7
2016-08-22 08:40:00,0.00788821251068,"cheers, 🇧, great",48.7
2016-08-22 08:50:00,0.00730524786879,"cheers, 🇧, great",48.7
2016-08-22 09:00:00,0.00900183109159,"cheers, 🇧, great",48.7
2016-08-22 09:10:00,0.0070687584274,"cheers, 🇧, great",48.7
2016-08-22 09:20:00,0.0149399300695,"cheers, 🇧, great",48.7
2016-08-22 09:30:00,0.0113248352828,"cheers, 🇧, great",48.7
2016-08-22 09:40:00,0.0130789180476,"cheers, 🇧, great",48.7
2016-08-22 09:50:00,0.00662222587544,"cheers, 🇧, great",48.7
2016-08-22 10:00:00,0.00682398272865,"cheers, 🇧, great",48.7
2016-08-22 10:10:00,0.0109283456828,"cheers, 🇧, great",48.7
2016-08-22 10:20:00,0.0119860350514,"cheers, 🇧, great",48.7
2016-08-21 20:50:00,0.0806103317042,"@olympics, @louis_tomlinson",1.3
2016-08-21 21:00:00,0.0277920850002,"@olympics, @louis_tomlinson",1.3
2016-08-21 21:10:00,0.0202042642071,"@olympics, @louis_tomlinson",1.3
2016-08-21 21:20:00,0.0172040151883,"@olympics, @louis_tomlinson",1.3
2016-08-21 21:30:00,0.00317849125563,"@olympics, @louis_tomlinson",1.3
2016-08-21 21:40:00,0.0064717344395,"@olympics, @louis_tomlinson",1.3
2016-08-21 21:50:00,0.00259415346293,"@olympics, @louis_tomlinson",1.3
2016-08-21 22:00:00,-0.00199029555069,"@olympics, @louis_tomlinson",1.3
2016-08-21 22:10:00,-0.00118989772689,"@olympics, @louis_tomlinson",1.3
2016-08-21 22:20:00,0.00457408126042,"@olympics, @louis_tomlinson",1.3
2016-08-21 22:30:00,-0.00762375998936,"@olympics, @louis_tomlinson",1.3
2016-08-21 22:40:00,-0.00842493226571,"@olympics, @louis_tomlinson",1.3
2016-08-21 22:50:00,-0.00302275367438,"@olympics, @louis_tomlinson",1.3
2016-08-21 23:00:00,-0.00314705203345,"@olympics, @louis_tomlinson",1.3
2016-08-21 23:10:00,-0.00604241924616,"@olympics, @louis_tomlinson",1.3
2016-08-21 23:20:00,-0.00718733388953,"@olympics, @louis_tomlinson",1.3
2016-08-21 23:30:00,-0.00792574491403,"@olympics, @louis_tomlinson",1.3
2016-08-21 23:40:00,-0.00831113339766,"@olympics, @louis_tomlinson",1.3
2016-08-21 23:50:00,-0.00599825348411,"@olympics, @louis_tomlinson",1.3
2016-08-22 00:00:00,-0.00486080352905,"@olympics, @louis_tomlinson",1.3
2016-08-22 00:10:00,-0.00332951469006,"@olympics, @louis_tomlinson",1.3
2016-08-22 00:20:00,-0.0073794615467,"@olympics, @louis_tomlinson",1.3
2016-08-22 00:30:00,-0.00256520545431,"@olympics, @louis_tomlinson",1.3
2016-08-22 00:40:00,-0.00151797909948,"@olympics, @louis_tomlinson",1.3
2016-08-22 00:50:00,0.0112176566738,"@olympics, @louis_tomlinson",1.3
2016-08-22 01:00:00,0.00135083855554,"@olympics, @louis_tomlinson",1.3
2016-08-22 01:10:00,-0.00417234594526,"@olympics, @louis_tomlinson",1.3
2016-08-22 01:20:00,0.00203033593307,"@olympics, @louis_tomlinson",1.3
2016-08-22 01:30:00,0.0137836447306,"@olympics, @louis_tomlinson",1.3
2016-08-22 01:40:00,0.00319389334361,"@olympics, @louis_tomlinson",1.3
2016-08-22 01:50:00,0.00323217588158,"@olympics, @louis_tomlinson",1.3
